latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-36.96,146.896,365.8,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,303.9,93.9,D
-36.962,146.884,419.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,322.2,410.9,D
-36.963,146.871,399.6,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,322.1,263.2,D
-36.965,146.86,422.1,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,327.4,444.1,D
-36.968,146.835,357.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,93,6.0NRT,297.9,69.7,D
-36.589,149.511,355.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,97,6.0NRT,315.2,53.4,D
-36.591,149.5,386.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,320.6,159.2,D
-36.593,149.489,408.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,328.5,291.7,D
-36.594,149.477,372.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,319.1,108.7,D
-36.803,148.016,373.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,296.9,115.5,D
-36.805,148.005,380.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,303.0,139.6,D
-36.806,147.994,385.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,306.1,164.3,D
-36.808,147.982,369.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,303.0,101.1,D
-36.809,147.971,349.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,94,6.0NRT,300.1,46.5,D
-36.953,146.881,448.1,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,321.5,743.0,D
-36.954,146.869,413.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,327.7,362.4,D
-36.956,146.857,419.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.0,410.7,D
-36.957,146.846,469.1,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1084.1,D
-36.584,149.486,391.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,323.9,192.0,D
-36.585,149.475,357.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,98,6.0NRT,315.1,68.2,D
-36.793,148.026,410.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,296.8,0.0,D
-36.794,148.014,475.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,311.4,0.0,D
-36.796,148.003,504.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1729.5,D
-36.797,147.992,504.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1729.9,D
-36.799,147.98,468.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,342.5,980.1,D
-36.8,147.969,444.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.5,635.2,D
-36.802,147.957,371.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,303.5,109.3,D
-36.943,146.879,384.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,310.0,170.3,D
-36.945,146.867,389.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,320.3,196.3,D
-36.946,146.855,402.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.5,278.1,D
-36.948,146.844,428.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,340.5,500.5,D
-36.965,146.709,379.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,96,6.0NRT,301.2,150.4,D
-36.573,149.495,399.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,319.5,237.8,D
-36.575,149.484,396.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,321.6,217.6,D
-36.783,148.024,504.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,324.8,0.0,D
-36.785,148.013,506.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.787,148.001,507.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1799.2,D
-36.788,147.99,507.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1799.8,D
-36.79,147.978,453.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,337.5,755.2,D
-36.791,147.967,418.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,323.7,374.9,D
-36.793,147.955,406.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,314.4,282.5,D
-36.794,147.944,391.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,310.7,194.8,D
-36.934,146.877,395.5,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,314.6,233.1,D
-36.935,146.865,411.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,325.7,343.7,D
-36.937,146.854,377.8,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,320.5,142.2,D
-36.938,146.841,381.3,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,322.4,157.5,D
-36.954,146.719,506.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,94,6.0NRT,400.1,1964.9,D
-36.955,146.707,506.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1966.2,D
-36.957,146.694,406.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,313.4,309.0,D
-36.958,146.682,396.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,314.7,245.0,D
-36.564,149.493,405.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,320.4,271.8,D
-36.566,149.482,362.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,312.2,78.7,D
-36.776,148.01,506.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.777,147.999,506.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.779,147.988,506.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1774.5,D
-36.781,147.976,504.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1727.6,D
-36.782,147.965,458.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.4,821.3,D
-36.784,147.953,397.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,313.9,228.5,D
-36.785,147.942,389.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,311.7,184.1,D
-36.787,147.93,344.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,90,6.0NRT,306.6,33.5,D
-36.925,146.875,357.9,1.1,1.0,2020-01-04,400,Aqua,MODIS,99,6.0NRT,310.7,71.3,D
-36.926,146.863,373.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,313.2,124.5,D
-36.928,146.851,424.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,323.4,461.9,D
-36.929,146.839,375.3,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,315.2,131.5,D
-36.943,146.729,506.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,94,6.0NRT,337.0,1960.2,D
-36.944,146.717,506.6,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1973.0,D
-36.946,146.705,506.6,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1976.1,D
-36.948,146.692,484.1,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1409.2,D
-36.949,146.68,427.3,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,326.3,502.3,D
-36.951,146.668,364.7,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,314.8,93.7,D
-36.555,149.491,401.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,319.4,252.2,D
-36.557,149.48,378.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,314.5,134.1,D
-36.767,148.008,505.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.768,147.997,505.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.77,147.986,487.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1348.8,D
-36.771,147.974,441.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,601.8,D
-36.773,147.963,454.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,341.0,764.7,D
-36.775,147.951,435.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,329.6,535.3,D
-36.776,147.94,368.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,307.0,94.7,D
-36.778,147.928,359.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,99,6.0NRT,294.3,65.8,D
-36.915,146.873,359.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,99,6.0NRT,312.4,76.4,D
-36.917,146.861,367.3,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,314.9,103.6,D
-36.918,146.849,433.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,329.1,557.6,D
-36.92,146.837,403.1,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,319.7,286.1,D
-36.931,146.751,448.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,314.8,752.5,D
-36.932,146.739,504.5,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.7,1907.8,D
-36.934,146.727,504.9,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1924.0,D
-36.935,146.715,505.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1939.9,D
-36.937,146.702,505.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1941.8,D
-36.938,146.69,438.6,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,332.1,630.9,D
-36.94,146.678,459.6,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,934.8,D
-36.941,146.666,424.3,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,330.0,469.7,D
-36.943,146.654,346.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,92,6.0NRT,312.3,43.8,D
-36.525,149.624,366.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,313.4,90.5,D
-36.543,149.511,383.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,318.2,151.6,D
-36.544,149.5,384.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,317.1,161.0,D
-36.546,149.489,365.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,311.6,89.3,D
-36.758,148.006,505.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,338.2,0.0,D
-36.759,147.995,505.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.761,147.984,484.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.762,147.972,429.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,335.5,473.5,D
-36.764,147.961,414.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.2,343.2,D
-36.766,147.949,422.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,336.6,404.2,D
-36.767,147.938,414.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,323.0,343.8,D
-36.77,147.915,383.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,310.6,148.7,D
-36.915,146.799,376.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,312.8,133.9,D
-36.916,146.787,350.9,1.1,1.0,2020-01-04,400,Aqua,MODIS,95,6.0NRT,313.2,49.6,D
-36.92,146.762,389.9,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,316.0,200.6,D
-36.921,146.75,442.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,325.6,671.6,D
-36.923,146.738,503.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,337.4,1873.9,D
-36.924,146.725,488.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1501.7,D
-36.926,146.713,505.7,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1947.4,D
-36.927,146.7,505.7,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1949.5,D
-36.929,146.688,454.1,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.8,846.6,D
-36.93,146.676,434.5,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.9,578.0,D
-36.932,146.664,429.7,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.8,527.8,D
-36.933,146.652,381.6,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,320.9,164.4,D
-36.517,149.627,380.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,315.4,139.4,D
-36.518,149.616,396.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.3,215.0,D
-36.52,149.605,382.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,330.5,147.4,D
-36.533,149.514,359.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,99,6.0NRT,315.8,64.5,D
-36.749,148.009,478.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,306.7,0.0,D
-36.751,147.998,479.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.754,147.976,424.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,336.8,0.0,D
-36.755,147.964,404.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,333.3,0.0,D
-36.757,147.952,394.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,333.6,0.0,D
-36.758,147.941,387.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.7,0.0,D
-36.76,147.93,391.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,327.5,0.0,D
-36.762,147.918,446.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,338.4,0.0,D
-36.763,147.907,447.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,335.0,0.0,D
-36.765,147.895,390.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,316.1,0.0,D
-36.91,146.791,369.5,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,314.2,113.8,D
-36.915,146.755,440.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.6,646.2,D
-36.917,146.743,390.1,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,317.5,207.1,D
-36.918,146.73,453.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,335.2,834.1,D
-36.921,146.705,454.6,1.1,1.0,2020-01-04,400,Aqua,MODIS,94,6.0NRT,400.1,852.9,D
-36.923,146.693,445.3,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,340.7,717.9,D
-36.924,146.681,397.8,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,323.2,253.3,D
-36.926,146.669,360.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,317.5,80.0,D
-36.927,146.657,367.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,321.5,102.4,D
-36.929,146.645,353.6,1.1,1.0,2020-01-04,400,Aqua,MODIS,96,6.0NRT,317.5,63.8,D
-36.506,149.636,380.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,303.5,139.2,D
-36.508,149.625,408.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,320.7,294.5,D
-36.509,149.614,423.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,339.0,408.2,D
-36.511,149.603,411.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,336.2,309.8,D
-36.513,149.591,396.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,328.9,211.5,D
-36.514,149.58,375.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,319.5,114.5,D
-36.516,149.569,357.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,98,6.0NRT,314.6,55.7,D
-36.524,149.512,360.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,99,6.0NRT,313.4,67.4,D
-36.745,147.974,453.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.746,147.962,427.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,336.8,0.0,D
-36.748,147.951,415.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,336.8,0.0,D
-36.749,147.939,404.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,337.0,0.0,D
-36.751,147.928,399.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.6,0.0,D
-36.752,147.916,401.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,335.9,0.0,D
-36.754,147.905,417.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,329.0,0.0,D
-36.756,147.893,490.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1408.1,D
-36.757,147.882,451.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.2,734.6,D
-36.759,147.871,343.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,90,6.0NRT,310.4,35.1,D
-36.906,146.753,375.6,1.1,1.0,2020-01-04,400,Aqua,MODIS,94,6.0NRT,312.6,136.8,D
-36.909,146.728,433.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,319.2,566.2,D
-36.91,146.715,466.7,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1055.4,D
-36.912,146.703,429.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,335.8,522.8,D
-36.913,146.691,417.1,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,330.8,401.7,D
-36.92,146.643,378.3,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,319.0,150.3,D
-36.498,149.623,504.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,338.3,1712.5,D
-36.5,149.612,504.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1710.6,D
-36.502,149.601,443.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,341.4,614.8,D
-36.504,149.589,420.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,336.1,380.2,D
-36.505,149.578,424.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,337.7,421.8,D
-36.507,149.566,405.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,329.9,268.5,D
-36.515,149.51,364.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,312.6,84.6,D
-36.517,149.498,349.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,94,6.0NRT,309.7,48.4,D
-36.737,147.96,429.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.739,147.949,385.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,328.8,0.0,D
-36.74,147.937,387.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.3,0.0,D
-36.742,147.926,397.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,336.6,0.0,D
-36.743,147.914,393.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,335.2,0.0,D
-36.745,147.903,380.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,324.4,0.0,D
-36.746,147.892,394.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,323.2,213.3,D
-36.748,147.88,439.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,328.7,580.7,D
-36.75,147.869,447.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,333.7,681.3,D
-36.751,147.857,374.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,313.8,117.8,D
-36.901,146.714,368.9,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,313.3,109.0,D
-36.903,146.701,401.8,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,325.8,279.2,D
-36.904,146.689,375.0,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,322.5,133.2,D
-36.909,146.653,375.2,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,312.2,134.5,D
-36.91,146.641,421.5,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,329.0,444.6,D
-36.489,149.621,496.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,340.3,1531.3,D
-36.491,149.61,503.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1704.5,D
-36.493,149.598,491.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1420.2,D
-36.494,149.587,442.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,340.4,601.1,D
-36.496,149.576,423.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.2,404.8,D
-36.498,149.564,424.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,338.6,413.8,D
-36.5,149.553,367.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,320.1,86.8,D
-36.506,149.508,377.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,313.6,129.7,D
-36.508,149.496,366.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,311.9,91.3,D
-36.728,147.958,467.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.73,147.947,399.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,333.2,0.0,D
-36.731,147.935,386.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,330.2,0.0,D
-36.733,147.924,390.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.3,0.0,D
-36.734,147.912,381.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.7,0.0,D
-36.736,147.901,387.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.0,174.5,D
-36.737,147.89,385.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,328.5,165.2,D
-36.739,147.878,382.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,323.8,153.6,D
-36.74,147.867,441.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.1,605.2,D
-36.742,147.856,501.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1673.4,D
-36.743,147.844,410.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,324.6,313.6,D
-36.893,146.7,412.3,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,326.3,355.4,D
-36.895,146.687,375.5,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,320.9,133.9,D
-36.898,146.663,369.5,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,315.3,110.0,D
-36.899,146.651,459.4,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,338.7,930.6,D
-36.901,146.639,399.7,1.1,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,323.1,266.1,D
-36.48,149.619,415.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,313.8,341.9,D
-36.484,149.596,491.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,1412.6,D
-36.485,149.585,457.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,338.7,793.6,D
-36.487,149.574,425.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,331.1,420.5,D
-36.489,149.562,426.3,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,337.1,433.4,D
-36.491,149.551,396.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,327.0,213.2,D
-36.492,149.54,387.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,322.5,167.4,D
-36.494,149.528,420.4,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,326.2,383.4,D
-36.496,149.517,440.2,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,337.7,582.8,D
-36.497,149.506,398.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,324.5,232.6,D
-36.717,147.968,488.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,335.0,0.0,D
-36.719,147.956,477.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,400.1,0.0,D
-36.721,147.945,427.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,329.6,0.0,D
-36.722,147.933,398.9,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,326.8,0.0,D
-36.724,147.922,389.5,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,333.7,0.0,D
-36.725,147.91,373.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,328.8,117.8,D
-36.727,147.899,391.1,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,333.8,193.6,D
-36.728,147.888,387.8,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,334.0,176.0,D
-36.73,147.876,368.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,326.4,96.5,D
-36.731,147.865,380.0,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,323.9,139.0,D
-36.733,147.854,431.6,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,338.6,496.7,D
-36.734,147.842,384.7,1.0,1.0,2020-01-04,400,Aqua,MODIS,100,6.0NRT,319.7,162.5,D
